"OFC","Motor","Rstr","SSctx","Cstr","Amyg","VisIp","VisC","AudC","Thal","Tect"
0,0,2.16470588235294,0,238.117647058824,9.10891089108911,0,0,254.15,0,0
0,0,0,0,3.09243697478992,0,1,4.34645669291339,128.8,0,0
0,0,0,28.8,0,0,38,0,0,0,0
0,0,2.16470588235294,0,247.394957983193,0,8,0,77.05,1.57264957264957,0
0,0,0,0,0,1.82178217821782,0,0,0,476.512820512821,70.3825136612022
0,0,0,0,0,0,0,0,33.35,0,0
0,0,0,0,0,0,0,0,1.15,695.111111111111,0
0,0,0,0,0,3.64356435643564,11,0,0,0,0
0,0,0,0,0,0,0,0,0,429.333333333333,30.1639344262295
0,0,0,0,0,0,0,0,0,185.57264957265,0
0,0,0,0,0,0,0,0,0,212.307692307692,0
0,0,0,0,0,0,0,0,0,17.2991452991453,2.01092896174863
0,0,0,0,3.09243697478992,0,0,0,0,243.760683760684,12.0655737704918
0,0,0,0,0,0,0,0,0,371.145299145299,84.4590163934426
0,0,0,0,0,0,15,0,0,0,0
0,0,0,0,0,1.82178217821782,0,0,0,992.34188034188,76.4153005464481
0,0,0,6.4,0,0,1,0,13.8,0,0
0,0,0,0,0,0,0,0,41.4,1.57264957264957,0
0,4.57142857142857,0,0,3.09243697478992,0,0,0,78.2,0,0
0,0,0,0,27.8319327731092,0,0,0,47.15,0,0
0,0,2.16470588235294,0,117.512605042017,9.10891089108911,0,0,0,3.14529914529915,0
1.08554572271386,0,10.8235294117647,4.8,49.4789915966387,87.4455445544554,144,73.8897637795276,607.2,0,0
0,0,0,0,0,1.82178217821782,0,0,0,467.076923076923,283.540983606557
0,0,0,0,9.27731092436975,0,0,0,21.85,0,0
0,0,0,0,0,0,0,0,1.15,1473.57264957265,392.131147540984
0,0,0,0,0,1.82178217821782,0,0,2.3,993.91452991453,424.306010928962
0,0,0,0,0,1.82178217821782,0,0,1.15,742.290598290598,68.3715846994535
0,0,0,0,49.4789915966387,16.3960396039604,0,0,227.7,0,0
0,0,0,0,3.09243697478992,10.9306930693069,1,0,0,1214.08547008547,152.830601092896
0,0,0,0,3.09243697478992,0,0,0,0,154.119658119658,32.1748633879781
0,0,0,0,12.3697478991597,3.64356435643564,0,0,0,496.957264957265,152.830601092896
0,0,0,0,0,0,11,0,149.5,0,0
0,0,0,0,0,0,0,0,0,1333.60683760684,269.464480874317
0,0,0,0,3.09243697478992,0,8,5.79527559055118,200.1,0,2.01092896174863
0,0,0,0,0,0,0,0,0,286.222222222222,0
0,0,0,0,3.09243697478992,0,0,0,0,1354.05128205128,345.879781420765
0,0,0,0,0,0,0,0,0,390.017094017094,122.666666666667
21.7109144542773,0,4.32941176470588,0,0,0,0,0,0,0,0
4.34218289085546,0,6.49411764705882,0,0,5.46534653465346,0,0,62.1,0,0
0,0,0,0,0,0,0,0,0,144.683760683761,0
0,0,0,0,0,0,137,0,0,0,0
0,0,0,0,0,0,0,0,0,336.547008547009,0
0,0,0,0,0,0,0,0,0,525.264957264957,0
0,0,0,0,0,0,0,0,0,113.230769230769,0
0,0,0,0,0,0,0,0,0,512.683760683761,0
0,0,0,0,0,0,0,0,0,180.854700854701,0
0,0,0,0,0,0,1,0,0,155.692307692308,0
0,0,0,0,0,0,0,0,0,23.5897435897436,0
0,0,0,0,0,0,142,0,0,0,0
0,0,0,0,0,0,0,0,0,618.051282051282,0
0,0,0,0,0,0,0,0,0,383.726495726496,0
0,0,0,0,0,0,0,0,0,254.769230769231,0
0,0,0,0,0,0,0,0,0,423.042735042735,0
0,0,0,0,0,0,0,0,0,84.9230769230769,0
0,0,0,0,30.9243697478992,7.28712871287129,1,0,238.05,0,0
0,0,0,24,9.27731092436975,20.039603960396,2,0,12.65,0,0
0,0,0,0,9.27731092436975,9.10891089108911,10,0,236.9,0,0
0,0,0,6.4,21.6470588235294,12.7524752475248,8,0,47.15,0,0
0,0,0,0,89.6806722689076,0,4,4.34645669291339,26.45,1.57264957264957,0
0,0,0,0,0,0,1,0,235.75,0,0
0,0,0,1.6,34.0168067226891,27.3267326732673,0,0,113.85,0,0
4.34218289085546,0,0,0,3.09243697478992,20.039603960396,1,0,271.4,0,0
0,0,4.32941176470588,0,34.0168067226891,18.2178217821782,0,0,41.4,0,0
1.08554572271386,0,10.8235294117647,4.8,49.4789915966387,87.4455445544554,144,73.8897637795276,607.2,0,0
0,0,0,0,0,3.64356435643564,0,0,1.15,1712.61538461538,456.48087431694
0,0,0,0,3.09243697478992,1.82178217821782,0,2.89763779527559,41.4,0,0
0,0,0,0,0,0,0,0,0,1313.16239316239,516.808743169399
0,0,8.65882352941176,0,207.193277310924,36.4356435643564,0,1.4488188976378,89.7,0,0
0,0,86.5882352941177,0,129.882352941176,21.8613861386139,0,11.5905511811024,149.5,0,0
0,0,0,0,71.1260504201681,7.28712871287129,0,0,272.55,0,2.01092896174863
0,0,0,0,18.5546218487395,3.64356435643564,0,0,301.3,0,0
0,0,0,0,3.09243697478992,1.82178217821782,3,0,256.45,0,0
0,0,0,0,3.09243697478992,1.82178217821782,0,11.5905511811024,334.65,0,0
0,0,0,0,0,0,0,0,0,272.068376068376,0
0,0,0,0,0,0,0,0,0,473.367521367521,0
0,0,93.0823529411765,0,71.1260504201681,41.9009900990099,0,0,0,0,0
0,0,0,0,0,0,0,0,0,268.923076923077,0
0,0,0,0,0,0,0,0,1.15,539.418803418803,0
1.08554572271386,0,0,0,0,0,97,2.89763779527559,0,0,0
0,0,0,0,0,0,0,0,111.55,0,0
0,0,0,0,0,0,0,0,0,358.564102564103,0
0,0,0,0,0,0,0,0,0,482.803418803419,0
0,0,0,0,0,0,0,0,1.15,901.128205128205,0
0,0,0,0,0,0,0,0,0,349.128205128205,0
0,0,0,0,0,0,0,0,0,680.957264957265,0
0,0,0,0,0,0,0,0,0,407.316239316239,0
0,0,0,0,12.3697478991597,0,0,0,0,184,50.2732240437158
0,0,0,0,71.1260504201681,7.28712871287129,0,0,20.7,1.57264957264957,0
0,0,0,0,0,0,0,1.4488188976378,27.6,0,0
0,0,0,0,0,0,0,0,41.4,0,2.01092896174863
0,0,0,0,0,0,1,0,271.4,0,0
0,0,0,0,34.0168067226891,0,0,0,0,0,0
0,0,0,0,58.7563025210084,0,1,14.488188976378,13.8,4.71794871794872,0
0,0,0,0,0,0,0,5.79527559055118,20.7,0,0
0,0,0,1.6,34.0168067226891,27.3267326732673,0,0,113.85,0,0
0,0,0,0,40.2016806722689,9.10891089108911,0,0,0,0,0
0,0,0,0,0,0,5,0,328.9,0,0
0,0,0,0,0,0,15,0,136.85,0,0
0,0,0,0,34.0168067226891,21.8613861386139,0,0,142.6,0,0
0,0,0,0,0,0,15,0,302.45,0,0
0,0,8.65882352941176,0,207.193277310924,36.4356435643564,0,1.4488188976378,89.7,0,0
0,0,0,0,30.9243697478992,0,0,0,394.45,0,0
0,0,21.6470588235294,0,21.6470588235294,9.10891089108911,0,0,483,0,0
0,0,0,0,18.5546218487395,34.6138613861386,4,0,273.7,0,0
0,0,0,0,3.09243697478992,1.82178217821782,0,2.89763779527559,41.4,0,0
0,0,0,0,0,0,0,0,0,706.119658119658,130.710382513661
0,0,0,0,120.605042016807,1.82178217821782,50,0,0,0,0
15.1976401179941,0,6.49411764705882,0,15.4621848739496,0,4,0,0,0,0
0,0,0,0,9.27731092436975,0,0,0,0,569.299145299145,104.568306010929
0,0,0,0,0,0,24,0,0,0,0
0,0,0,59.2,0,0,6,0,0,0,0
0,0,0,0,120.605042016807,1.82178217821782,50,0,0,0,0
0,0,0,0,0,0,0,0,0,382.153846153846,0
0,0,0,0,0,0,0,0,1.15,539.418803418803,0
0,0,0,0,34.0168067226891,5.46534653465346,0,2.89763779527559,188.6,0,0
0,0,0,0,0,0,0,0,0,210.735042735043,0
0,0,0,0,0,0,0,0,0,429.333333333333,0
0,0,0,0,0,0,34,0,0,0,0
0,59.4285714285714,0,17.6,27.8319327731092,23.6831683168317,0,0,0,0,0
0,0,0,52.8,0,0,0,0,0,0,0
0,0,0,0,30.9243697478992,1.82178217821782,0,0,78.2,0,0
0,0,0,0,0,0,0,1.4488188976378,21.85,0,0
0,0,0,0,6.18487394957983,0,0,0,19.55,0,0
0,0,0,0,0,0,0,5.79527559055118,218.5,0,0
0,0,0,1.6,194.823529411765,85.6237623762376,89,0,322,0,4.02185792349727
0,0,0,0,0,0,0,0,74.75,0,0
0,0,0,0,0,0,2,0,104.65,0,0
0,0,0,0,43.2941176470588,18.2178217821782,10,0,147.2,0,0
0,0,0,0,6.18487394957983,52.8316831683168,0,0,0,0,0
0,0,0,0,58.7563025210084,0,1,14.488188976378,13.8,4.71794871794872,0
0,0,0,0,0,14.5742574257426,34,2.89763779527559,465.75,0,0
0,0,0,0,0,0,0,0,2.3,347.555555555556,0
0,0,0,0,15.4621848739496,3.64356435643564,0,8.69291338582677,108.1,0,0
0,11.4285714285714,0,6.4,9.27731092436975,0,1,0,27.6,0,0
0,0,0,0,0,0,0,0,19.55,0,0
0,0,0,0,9.27731092436975,18.2178217821782,7,0,121.9,0,0
0,0,0,0,6.18487394957983,52.8316831683168,0,0,0,0,0
0,0,0,0,0,1.82178217821782,0,0,0,602.324786324786,116.633879781421
0,0,0,0,0,10.9306930693069,0,0,326.6,0,0
0,0,0,0,0,0,12,0,0,0,0
34.7374631268437,164.571428571429,36.8,20.8,40.2016806722689,47.3663366336634,47,0,60.95,0,0
0,0,0,12.8,6.18487394957983,0,27,0,0,0,0
0,0,0,0,120.605042016807,1.82178217821782,50,0,0,0,0
0,0,0,0,0,0,0,0,0,706.119658119658,130.710382513661
0,0,4.32941176470588,0,0,47.3663366336634,0,0,0,0,0
5.42772861356932,0,47.6235294117647,0,3.09243697478992,7.28712871287129,0,0,0,0,0
5.42772861356932,0,2.16470588235294,1.6,139.159663865546,14.5742574257426,4,0,0,0,2.01092896174863
0,0,0,0,0,0,0,0,159.85,0,0
0,0,0,0,0,0,0,0,0,331.82905982906,0
0,0,0,78.4,0,0,101,0,0,0,0
0,0,0,36.8,0,1.82178217821782,249,0,0,0,0
0,0,0,0,0,25.5049504950495,0,0,0,0,0
0,0,0,0,0,0,0,0,0,775.316239316239,10.0546448087432
0,0,0,0,0,0,0,0,0,660.512820512821,134.732240437158
0,0,0,0,0,0,0,0,0,753.299145299145,0
0,0,0,0,0,0,0,0,0,418.324786324786,0
0,0,0,0,0,0,0,0,0,1004.92307692308,28.1530054644809
0,0,0,0,0,0,0,0,1.15,311.384615384615,0
0,0,0,0,0,0,0,0,0,259.48717948718,0
0,0,0,0,0,0,0,0,0,281.504273504273,0
4.34218289085546,0,0,38.4,0,63.7623762376238,4,0,0,0,0
0,0,0,0,0,0,0,0,0,281.504273504273,0
0,0,0,0,0,0,0,0,0,548.854700854701,36.1967213114754
0,0,0,0,0,0,0,0,0,53.4700854700855,14.0765027322404
0,0,0,0,0,25.5049504950495,0,0,0,0,0
0,0,0,0,0,0,0,0,0,404.17094017094,0
0,0,0,0,0,27.3267326732673,0,0,0,0,0
0,0,0,0,0,7.28712871287129,0,4.34645669291339,140.3,0,0
0,0,0,3.2,0,76.5148514851485,6,4.34645669291339,159.85,0,0
0,0,0,0,3.09243697478992,0,0,0,65.55,0,0
0,0,0,0,77.3109243697479,1.82178217821782,11,0,144.9,0,0
0,0,0,0,0,0,0,0,203.55,0,0
0,0,0,0,0,0,0,0,0,374.290598290598,108.590163934426
0,0,0,0,0,0,6,0,31.05,0,0
0,0,0,0,256.672268907563,16.3960396039604,9,0,0,0,0
0,0,0,0,74.218487394958,96.5544554455446,0,0,186.3,4.71794871794872,0
0,0,0,0,0,0,6,0,31.05,0,0
0,0,0,0,0,0,0,0,34.5,0,0
0,0,0,0,55.6638655462185,60.1188118811881,29,1.4488188976378,602.6,1.57264957264957,0
2.17109144542773,13.7142857142857,0,0,0,45.5445544554455,0,10.1417322834646,165.6,0,0
0,0,0,0,40.2016806722689,7.28712871287129,0,4.34645669291339,150.65,0,2.01092896174863
0,0,2.16470588235294,0,74.218487394958,34.6138613861386,1,10.1417322834646,58.65,1.57264957264957,0
0,0,0,0,0,0,2,0,240.35,0,2.01092896174863
0,0,0,0,6.18487394957983,0,0,0,0,696.683760683761,88.4808743169399
0,0,0,0,0,10.9306930693069,0,0,326.6,0,0
0,0,0,0,6.18487394957983,0,0,0,172.5,0,0
0,0,0,0,0,0,0,0,0,688.820512820513,197.071038251366
0,0,0,0,37.109243697479,36.4356435643564,0,0,93.15,0,0
0,0,0,0,0,0,0,0,0,190.290598290598,32.1748633879781
0,0,0,0,0,0,0,0,1.15,629.059829059829,0
0,0,0,0,24.7394957983193,5.46534653465346,0,0,59.8,0,0
0,0,0,0,0,0,0,0,0,261.059829059829,0
0,0,0,0,0,0,0,0,0,753.299145299145,0
0,0,0,0,0,0,1,0,32.2,0,0
5.42772861356932,0,2.16470588235294,1.6,139.159663865546,14.5742574257426,4,0,0,0,2.01092896174863
0,0,0,0,0,0,0,0,0,207.589743589744,0
0,0,0,0,0,0,0,0,0,72.3418803418803,0
