"PFC","ORB","MO","SS","ACA","PTL","VIS","RSC","brain","EC"
0,0,3.39823008849558,5.52517985611511,2.43037974683544,14.7692307692308,44.936170212766,36.7304347826087,"one","MEC"
0,0,0,1.38129496402878,0,25.3186813186813,104.851063829787,5.00869565217391,"one","MEC"
0,0,0,2.76258992805755,0,0,8.17021276595745,6.67826086956522,"one","MEC"
4.31460674157303,0,13.5929203539823,5.52517985611511,58.3291139240506,14.7692307692308,17.7021276595745,16.695652173913,"one","MEC"
0,0,0,1.38129496402878,2.43037974683544,23.2087912087912,20.4255319148936,48.4173913043478,"one","MEC"
8.62921348314607,1.79439252336449,0,5.52517985611511,7.29113924050633,6.32967032967033,23.1489361702128,13.3565217391304,"one","MEC"
0,0,0,0,0,0,5.4468085106383,0,"one","MEC"
0,0,0,0,0,6.32967032967033,16.3404255319149,5.00869565217391,"one","MEC"
0,0,0,0,0,4.21978021978022,19.063829787234,1.6695652173913,"one","MEC"
0,0,0,2.76258992805755,0,12.6593406593407,62.6382978723404,1.6695652173913,"one","MEC"
0,1.79439252336449,0,1.38129496402878,0,0,4.08510638297872,13.3565217391304,"one","MEC"
0,0,0,0,0,8.43956043956044,62.6382978723404,0,"one","MEC"
0,0,5.09734513274336,0,0,2.10989010989011,6.80851063829787,18.3652173913043,"one","MEC"
0,0,0,5.52517985611511,4.86075949367089,12.6593406593407,17.7021276595745,3.33913043478261,"one","MEC"
0,0,5.09734513274336,15.1942446043165,0,46.4175824175824,23.1489361702128,45.0782608695652,"one","MEC"
0,0,0,0,0,0,5.4468085106383,0,"one","MEC"
0,0,0,0,0,0,8.17021276595745,20.0347826086957,"one","MEC"
0,0,0,4.14388489208633,0,33.7582417582418,38.1276595744681,30.0521739130435,"one","MEC"
4.31460674157303,3.58878504672897,15.2920353982301,6.90647482014388,7.29113924050633,8.43956043956044,5.4468085106383,0,"one","MEC"
15.1011235955056,5.38317757009346,0,0,2.43037974683544,0,16.3404255319149,0,"one","MEC"
0,21.5327102803738,0,0,0,0,1.36170212765957,0,"one","MEC"
2.15730337078652,0,8.49557522123894,15.1942446043165,9.72151898734177,101.274725274725,100.765957446808,28.3826086956522,"one","MEC"
0,0,0,0,0,0,0,28.3826086956522,"one","MEC"
0,3.58878504672897,3.39823008849558,0,2.43037974683544,4.21978021978022,51.7446808510638,20.0347826086957,"one","MEC"
0,0,0,0,0,12.6593406593407,157.957446808511,46.7478260869565,"one","MEC"
0,7.17757009345794,0,0,0,2.10989010989011,2.72340425531915,0,"one","MEC"
0,0,6.79646017699115,2.76258992805755,0,16.8791208791209,4.08510638297872,0,"one","MEC"
0,0,0,0,0,0,14.9787234042553,8.34782608695652,"one","MEC"
0,0,1.69911504424779,0,0,2.10989010989011,5.4468085106383,0,"one","MEC"
4.31460674157303,5.38317757009346,5.09734513274336,0,21.873417721519,10.5494505494505,6.80851063829787,56.7652173913043,"one","MEC"
0,0,0,1.38129496402878,0,6.32967032967033,10.8936170212766,11.6869565217391,"one","MEC"
8.62921348314607,7.17757009345794,0,0,2.43037974683544,0,14.9787234042553,16.695652173913,"one","MEC"
0,0,0,0,0,4.21978021978022,36.7659574468085,23.3739130434783,"one","MEC"
4.31460674157303,0,5.09734513274336,8.28776978417266,2.43037974683544,0,2.72340425531915,0,"one","MEC"
0,0,0,1.38129496402878,0,2.10989010989011,4.08510638297872,5.00869565217391,"one","MEC"
0,0,0,4.14388489208633,0,10.5494505494505,10.8936170212766,3.33913043478261,"one","MEC"
0,0,0,1.38129496402878,0,8.43956043956044,98.0425531914894,1.6695652173913,"one","MEC"
0,0,0,0,0,0,0,13.3565217391304,"one","MEC"
0,7.17757009345794,0,0,0,0,6.80851063829787,0,"one","MEC"
0,0,0,0,0,0,12.2553191489362,1.6695652173913,"one","MEC"
4.31460674157303,0,1.69911504424779,11.0503597122302,0,0,0,10.0173913043478,"one","MEC"
0,0,3.39823008849558,1.38129496402878,0,48.5274725274725,125.276595744681,21.704347826087,"one","MEC"
0,0,0,1.38129496402878,0,6.32967032967033,36.7659574468085,0,"one","MEC"
0,0,0,0,0,0,5.4468085106383,0,"one","MEC"
0,0,5.09734513274336,0,0,8.43956043956044,8.17021276595745,25.0434782608696,"one","MEC"
6.47191011235955,5.38317757009346,62.8672566371681,1.38129496402878,72.9113924050633,0,2.72340425531915,20.0347826086957,"one","MEC"
0,0,1.69911504424779,0,9.72151898734177,2.10989010989011,16.3404255319149,0,"one","MEC"
0,0,1.69911504424779,2.76258992805755,0,2.10989010989011,23.1489361702128,31.7217391304348,"one","MEC"
2.15730337078652,1.79439252336449,0,2.76258992805755,0,2.10989010989011,6.80851063829787,0,"one","MEC"
0,0,0,0,0,6.32967032967033,6.80851063829787,0,"one","MEC"
0,0,39.0796460176991,0,9.72151898734177,0,0,0,"one","MEC"
0,0,3.39823008849558,22.1007194244604,0,29.5384615384615,40.8510638297872,23.3739130434783,"one","MEC"
0,0,0,0,0,0,0,8.34782608695652,"one","MEC"
0,0,3.39823008849558,0,0,2.10989010989011,9.53191489361702,46.7478260869565,"one","MEC"
8.62921348314607,0,0,0,0,0,0,0,"one","MEC"
6.47191011235955,8.97196261682243,0,1.38129496402878,4.86075949367089,0,10.8936170212766,33.3913043478261,"one","MEC"
0,0,0,1.38129496402878,0,0,16.3404255319149,0,"one","MEC"
6.47191011235955,1.79439252336449,49.2743362831858,16.5755395683453,126.379746835443,27.4285714285714,74.8936170212766,25.0434782608696,"one","MEC"
2.15730337078652,3.58878504672897,5.09734513274336,13.8129496402878,0,33.7582417582418,61.2765957446809,45.0782608695652,"one","MEC"
0,0,0,2.76258992805755,0,14.7692307692308,40.8510638297872,16.695652173913,"one","MEC"
2.15730337078652,7.17757009345794,0,12.431654676259,0,6.32967032967033,24.5106382978723,15.0260869565217,"one","MEC"
0,0,0,1.38129496402878,0,10.5494505494505,23.1489361702128,20.0347826086957,"one","MEC"
0,0,0,1.38129496402878,0,0,34.0425531914894,1.6695652173913,"one","MEC"
12.9438202247191,7.17757009345794,8.49557522123894,5.52517985611511,9.72151898734177,0,4.08510638297872,0,"one","MEC"
0,0,0,2.76258992805755,2.43037974683544,12.6593406593407,70.8085106382979,6.67826086956522,"one","MEC"
0,0,0,0,0,0,8.17021276595745,0,"one","MEC"
4.31460674157303,0,0,0,0,29.5384615384615,57.1914893617021,31.7217391304348,"one","MEC"
0,0,1.69911504424779,1.38129496402878,2.43037974683544,2.10989010989011,14.9787234042553,30.0521739130435,"one","MEC"
0,1.79439252336449,0,11.0503597122302,7.29113924050633,2.10989010989011,8.17021276595745,5.00869565217391,"one","MEC"
6.47191011235955,0,13.5929203539823,5.52517985611511,19.4430379746835,94.945054945055,89.8723404255319,3.33913043478261,"one","MEC"
0,5.38317757009346,0,0,0,0,0,0,"one","MEC"
0,7.17757009345794,0,4.14388489208633,0,2.10989010989011,1.36170212765957,0,"one","MEC"
0,0,0,1.38129496402878,0,42.1978021978022,34.0425531914894,20.0347826086957,"one","MEC"
0,0,3.39823008849558,1.38129496402878,2.43037974683544,14.7692307692308,42.2127659574468,8.34782608695652,"one","MEC"
0,0,3.39823008849558,1.38129496402878,0,10.5494505494505,2.72340425531915,11.6869565217391,"one","MEC"
0,0,0,0,0,8.43956043956044,44.936170212766,0,"one","MEC"
2.15730337078652,0,10.1946902654867,2.76258992805755,31.5949367088608,2.10989010989011,50.3829787234042,10.0173913043478,"one","MEC"
0,0,0,0,0,25.3186813186813,25.8723404255319,1.6695652173913,"one","MEC"
2.15730337078652,5.38317757009346,3.39823008849558,2.76258992805755,0,0,0,0,"one","MEC"
0,0,0,0,0,2.10989010989011,27.2340425531915,5.00869565217391,"one","MEC"
0,1.79439252336449,0,0,0,4.21978021978022,9.53191489361702,0,"one","MEC"
2.15730337078652,5.38317757009346,0,0,0,0,0,0,"one","MEC"
0,5.38317757009346,0,1.38129496402878,0,0,5.4468085106383,6.67826086956522,"one","MEC"
0,1.79439252336449,3.39823008849558,0,0,0,6.80851063829787,16.695652173913,"one","MEC"
0,0,0,5.52517985611511,0,21.0989010989011,27.2340425531915,13.3565217391304,"one","MEC"
0,0,0,1.38129496402878,0,0,9.53191489361702,0,"one","MEC"
0,0,0,16.5755395683453,0,40.0879120879121,43.5744680851064,0,"one","MEC"
2.15730337078652,0,0,0,14.5822784810127,0,28.5957446808511,0,"one","MEC"
0,1.79439252336449,0,19.3381294964029,0,56.967032967033,38.1276595744681,41.7391304347826,"one","MEC"
0,1.79439252336449,0,5.52517985611511,0,0,8.17021276595745,11.6869565217391,"one","MEC"
21.5730337078652,17.9439252336449,0,4.14388489208633,2.43037974683544,0,4.08510638297872,0,"one","MEC"
0,0,0,0,0,4.21978021978022,14.9787234042553,11.6869565217391,"one","MEC"
4.31460674157303,0,1.69911504424779,0,0,14.7692307692308,24.5106382978723,0,"one","MEC"
0,0,1.69911504424779,2.76258992805755,4.86075949367089,10.5494505494505,16.3404255319149,28.3826086956522,"one","MEC"
2.15730337078652,0,10.1946902654867,1.38129496402878,43.746835443038,25.3186813186813,17.7021276595745,0,"one","MEC"
0,0,0,12.431654676259,0,61.1868131868132,49.0212765957447,8.34782608695652,"one","MEC"
0,0,0,0,0,8.43956043956044,12.2553191489362,16.695652173913,"one","MEC"
0,1.79439252336449,1.69911504424779,1.38129496402878,0,0,5.4468085106383,1.6695652173913,"one","MEC"
0,0,0,0,0,54.8571428571429,104.851063829787,91.8260869565217,"one","MEC"
10.7865168539326,8.97196261682243,0,1.38129496402878,72.9113924050633,4.21978021978022,34.0425531914894,6.67826086956522,"one","MEC"
2.15730337078652,5.38317757009346,0,5.52517985611511,2.43037974683544,0,0,0,"one","MEC"
0,0,0,0,0,2.10989010989011,8.17021276595745,0,"one","MEC"
10.7865168539326,7.17757009345794,5.09734513274336,2.76258992805755,0,16.8791208791209,2.72340425531915,1.6695652173913,"one","MEC"
47.4606741573034,91.5140186915888,0,2.76258992805755,14.5822784810127,0,0,0,"one","MEC"
0,0,0,0,0,4.21978021978022,12.2553191489362,16.695652173913,"one","MEC"
0,3.58878504672897,0,0,0,0,8.17021276595745,0,"one","MEC"
0,0,0,1.38129496402878,0,4.21978021978022,23.1489361702128,11.6869565217391,"one","MEC"
0,0,0,0,0,2.10989010989011,27.2340425531915,1.6695652173913,"one","MEC"
0,7.17757009345794,3.39823008849558,17.9568345323741,2.43037974683544,73.8461538461539,65.3617021276596,55.095652173913,"one","MEC"
6.47191011235955,5.38317757009346,1.69911504424779,0,9.72151898734177,12.6593406593407,17.7021276595745,3.33913043478261,"one","MEC"
17.2584269662921,5.38317757009346,1.69911504424779,1.38129496402878,9.72151898734177,6.32967032967033,13.6170212765957,36.7304347826087,"one","MEC"
0,0,0,0,0,0,0,18.3652173913043,"one","MEC"
0,0,0,0,0,0,6.80851063829787,0,"one","MEC"
0,0,0,0,0,14.7692307692308,53.1063829787234,35.0608695652174,"one","MEC"
0,0,0,4.14388489208633,7.29113924050633,12.6593406593407,21.7872340425532,11.6869565217391,"one","MEC"
0,0,0,0,0,4.21978021978022,4.08510638297872,5.00869565217391,"one","MEC"
0,0,0,0,0,0,28.5957446808511,11.6869565217391,"one","MEC"
0,0,0,0,0,12.6593406593407,16.3404255319149,0,"one","MEC"
0,0,0,0,0,12.6593406593407,10.8936170212766,5.00869565217391,"one","MEC"
0,0,0,0,0,0,0,11.6869565217391,"one","MEC"
0,8.97196261682243,0,1.38129496402878,0,0,0,0,"one","MEC"
0,0,0,0,0,0,0,5.00869565217391,"one","MEC"
0,0,0,0,0,0,0,18.3652173913043,"one","MEC"
0,0,20.3893805309735,140.892086330935,2.43037974683544,236.307692307692,113.021276595745,100.173913043478,"one","MEC"
0,0,1.69911504424779,5.52517985611511,0,0,1.36170212765957,1.6695652173913,"one","MEC"
4.31460674157303,0,6.79646017699115,4.14388489208633,2.43037974683544,2.10989010989011,83.063829787234,6.67826086956522,"one","MEC"
0,0,0,0,0,0,0,33.3913043478261,"one","MEC"
0,0,5.09734513274336,5.52517985611511,0,16.8791208791209,14.9787234042553,26.7130434782609,"one","MEC"
0,0,0,0,0,40.0879120879121,125.276595744681,40.0695652173913,"one","MEC"
0,0,0,0,0,0,8.17021276595745,0,"one","MEC"
0,0,0,0,0,8.43956043956044,43.5744680851064,15.0260869565217,"one","MEC"
17.2584269662921,0,0,0,7.29113924050633,0,4.08510638297872,0,"one","MEC"
0,0,6.79646017699115,19.3381294964029,0,12.6593406593407,16.3404255319149,1.6695652173913,"one","MEC"
0,3.58878504672897,0,0,7.29113924050633,0,2.72340425531915,18.3652173913043,"one","MEC"
6.19354838709677,8.86153846153846,1.92,1.08474576271186,0,3.91836734693878,0,0,"two","MEC"
0,0,1.92,3.25423728813559,10.24,7.83673469387755,3.072,0,"two","MEC"
24.7741935483871,4.43076923076923,0,0,0,0,0,0,"two","MEC"
0,0,0,3.25423728813559,0,11.7551020408163,38.4,1.77777777777778,"two","MEC"
21.6774193548387,7.38461538461539,0,0,0,0,0,0,"two","MEC"
0,0,3.84,3.25423728813559,0,0,12.288,8.88888888888889,"two","MEC"
3.09677419354839,1.47692307692308,0,3.25423728813559,0,0,7.68,0,"two","MEC"
0,0,11.52,10.8474576271186,5.12,43.1020408163265,90.624,83.5555555555556,"two","MEC"
0,1.47692307692308,1.92,3.25423728813559,5.12,3.91836734693878,0,0,"two","MEC"
6.19354838709677,4.43076923076923,5.76,2.16949152542373,0,0,1.536,0,"two","MEC"
0,0,0,10.8474576271186,0,0,12.288,0,"two","MEC"
21.6774193548387,10.3384615384615,1.92,2.16949152542373,0,0,0,0,"two","LEC"
9.29032258064516,11.8153846153846,40.32,9.76271186440678,0,0,1.536,0,"two","MEC"
0,0,0,0,0,7.83673469387755,13.824,0,"two","MEC"
3.09677419354839,1.47692307692308,0,10.8474576271186,0,23.5102040816327,49.152,5.33333333333333,"two","MEC"
0,0,3.84,7.59322033898305,0,35.265306122449,56.832,14.2222222222222,"two","MEC"
0,0,0,1.08474576271186,0,3.91836734693878,10.752,5.33333333333333,"two","MEC"
9.29032258064516,7.38461538461539,7.68,1.08474576271186,0,3.91836734693878,4.608,3.55555555555556,"two","MEC"
3.09677419354839,0,5.76,0,7.68,0,1.536,0,"two","MEC"
0,0,5.76,3.25423728813559,0,0,96.768,39.1111111111111,"two","MEC"
0,1.47692307692308,0,4.33898305084746,0,0,6.144,1.77777777777778,"two","MEC"
12.3870967741935,0,3.84,9.76271186440678,0,19.5918367346939,21.504,8.88888888888889,"two","MEC"
0,0,1.92,14.1016949152542,0,11.7551020408163,56.832,3.55555555555556,"two","MEC"
3.09677419354839,5.90769230769231,24.96,57.4915254237288,7.68,43.1020408163265,43.008,24.8888888888889,"two","MEC"
0,0,0,0,0,0,10.752,0,"two","MEC"
0,1.47692307692308,0,1.08474576271186,0,0,7.68,0,"two","MEC"
0,2.95384615384615,0,7.59322033898305,0,0,0,0,"two","MEC"
3.09677419354839,5.90769230769231,49.92,21.6949152542373,23.04,23.5102040816327,64.512,33.7777777777778,"two","MEC"
0,0,1.92,3.25423728813559,0,19.5918367346939,6.144,1.77777777777778,"two","MEC"
0,0,44.16,47.728813559322,23.04,39.1836734693878,78.336,78.2222222222222,"two","MEC"
9.29032258064516,4.43076923076923,1.92,11.9322033898305,0,15.6734693877551,3.072,17.7777777777778,"two","MEC"
0,0,1.92,1.08474576271186,23.04,15.6734693877551,27.648,3.55555555555556,"two","MEC"
0,0,0,14.1016949152542,0,3.91836734693878,3.072,0,"two","MEC"
0,8.86153846153846,3.84,3.25423728813559,0,0,12.288,0,"two","MEC"
49.5483870967742,17.7230769230769,0,0,0,0,0,0,"two","LEC"
0,0,0,0,0,7.83673469387755,16.896,0,"two","MEC"
30.9677419354839,26.5846153846154,15.36,1.08474576271186,7.68,0,6.144,0,"two","MEC"
0,0,1.92,5.42372881355932,0,15.6734693877551,18.432,21.3333333333333,"two","MEC"
37.1612903225806,0,1.92,0,2.56,0,1.536,0,"two","MEC"
0,0,0,2.16949152542373,0,3.91836734693878,7.68,7.11111111111111,"two","MEC"
3.09677419354839,7.38461538461539,0,0,0,0,0,0,"two","LEC"
3.09677419354839,8.86153846153846,1.92,0,0,0,0,0,"two","MEC"
15.4838709677419,14.7692307692308,15.36,16.271186440678,7.68,0,4.608,0,"two","MEC"
0,1.47692307692308,1.92,3.25423728813559,0,0,6.144,1.77777777777778,"two","MEC"
9.29032258064516,32.4923076923077,9.6,2.16949152542373,2.56,0,24.576,5.33333333333333,"two","MEC"
18.5806451612903,1.47692307692308,0,10.8474576271186,2.56,3.91836734693878,15.36,19.5555555555556,"two","MEC"
12.3870967741935,0,1.92,0,2.56,0,16.896,7.11111111111111,"two","MEC"
30.9677419354839,22.1538461538462,0,0,0,0,0,0,"two","LEC"
6.19354838709677,4.43076923076923,3.84,17.3559322033898,2.56,35.265306122449,61.44,5.33333333333333,"two","MEC"
0,1.47692307692308,1.92,6.50847457627119,2.56,11.7551020408163,23.04,16,"two","MEC"
27.8709677419355,11.8153846153846,7.68,64,0,11.7551020408163,29.184,37.3333333333333,"two","MEC"
0,0,0,8.67796610169492,0,15.6734693877551,10.752,17.7777777777778,"two","MEC"
52.6451612903226,13.2923076923077,7.68,2.16949152542373,15.36,7.83673469387755,0,0,"two","MEC"
0,4.43076923076923,28.8,121.491525423729,5.12,94.0408163265306,81.408,24.8888888888889,"two","MEC"
0,0,0,10.8474576271186,0,0,0,0,"two","MEC"
9.29032258064516,0,13.44,90.0338983050847,0,62.6938775510204,49.152,12.4444444444444,"two","MEC"
0,0,1.92,3.25423728813559,0,3.91836734693878,3.072,5.33333333333333,"two","MEC"
3.09677419354839,0,1.92,4.33898305084746,0,7.83673469387755,35.328,17.7777777777778,"two","MEC"
0,0,0,4.33898305084746,0,15.6734693877551,7.68,0,"two","MEC"
6.19354838709677,0,0,1.08474576271186,0,0,0,0,"two","MEC"
0,0,0,0,0,0,7.68,8.88888888888889,"two","MEC"
9.29032258064516,11.8153846153846,3.84,2.16949152542373,0,3.91836734693878,26.112,0,"two","MEC"
0,0,5.76,73.7627118644068,0,39.1836734693878,64.512,65.7777777777778,"two","MEC"
0,0,7.68,6.50847457627119,2.56,11.7551020408163,16.896,7.11111111111111,"two","MEC"
0,0,0,0,0,0,24.576,1.77777777777778,"two","MEC"
21.6774193548387,0,15.36,7.59322033898305,7.68,27.4285714285714,35.328,67.5555555555556,"two","MEC"
12.3870967741935,1.47692307692308,5.76,6.50847457627119,0,0,0,0,"two","LEC"
0,0,1.92,17.3559322033898,0,11.7551020408163,7.68,8.88888888888889,"two","MEC"
0,0,0,17.3559322033898,0,3.91836734693878,6.144,1.77777777777778,"two","MEC"
0,0,1.92,6.50847457627119,0,3.91836734693878,39.936,21.3333333333333,"two","MEC"
0,0,0,14.1016949152542,2.56,7.83673469387755,13.824,0,"two","MEC"
0,7.38461538461539,0,2.16949152542373,0,3.91836734693878,4.608,0,"two","LEC"
3.09677419354839,5.90769230769231,0,0,2.56,0,0,0,"two","MEC"
12.3870967741935,16.2461538461538,0,0,0,0,9.216,8.88888888888889,"two","MEC"
0,1.47692307692308,11.52,13.0169491525424,0,15.6734693877551,33.792,16,"two","MEC"
40.258064516129,20.6769230769231,15.36,14.1016949152542,0,11.7551020408163,19.968,0,"two","MEC"
27.8709677419355,16.2461538461538,19.2,3.25423728813559,7.68,7.83673469387755,16.896,32,"two","MEC"
24.7741935483871,10.3384615384615,7.68,20.6101694915254,2.56,0,0,3.55555555555556,"two","MEC"
15.4838709677419,0,1.92,0,7.68,0,0,0,"two","MEC"
3.09677419354839,0,34.56,3.25423728813559,15.36,3.91836734693878,44.544,30.2222222222222,"two","MEC"
6.19354838709677,0,0,0,0,0,0,0,"two","MEC"
0,2.95384615384615,0,3.25423728813559,0,11.7551020408163,9.216,10.6666666666667,"two","MEC"
6.19354838709677,10.3384615384615,5.76,0,0,0,3.072,19.5555555555556,"two","MEC"
3.09677419354839,10.3384615384615,0,10.8474576271186,0,11.7551020408163,36.864,0,"two","MEC"
6.19354838709677,1.47692307692308,0,5.42372881355932,0,0,0,0,"two","LEC"
0,0,1.92,6.50847457627119,0,0,18.432,5.33333333333333,"two","MEC"
24.7741935483871,5.90769230769231,0,4.33898305084746,0,0,0,0,"two","MEC"
0,1.47692307692308,0,8.67796610169492,0,7.83673469387755,16.896,16,"two","MEC"
0,0,3.84,58.5762711864407,0,82.2857142857143,61.44,8.88888888888889,"two","MEC"
0,13.2923076923077,0,1.08474576271186,0,0,9.216,1.77777777777778,"two","MEC"
77.4193548387097,7.38461538461539,65.28,7.59322033898305,28.16,0,33.792,40.8888888888889,"two","MEC"
9.29032258064516,1.47692307692308,5.76,7.59322033898305,0,0,13.824,14.2222222222222,"two","MEC"
0,0,13.44,0,0,0,0,0,"two","MEC"
0,0,0,14.1016949152542,0,11.7551020408163,29.184,0,"two","MEC"
9.29032258064516,0,0,3.25423728813559,0,0,0,0,"two","MEC"
0,0,0,9.76271186440678,0,0,1.536,0,"two","LEC"
6.19354838709677,2.95384615384615,0,0,0,0,3.072,1.77777777777778,"two","MEC"
9.29032258064516,7.38461538461539,21.12,62.9152542372881,0,19.5918367346939,47.616,0,"two","MEC"
6.19354838709677,4.43076923076923,0,0,0,0,0,0,"two","MEC"
0,0,0,16.271186440678,0,11.7551020408163,19.968,0,"two","MEC"
0,0,11.52,11.9322033898305,0,27.4285714285714,18.432,16,"two","MEC"
18.5806451612903,10.3384615384615,5.76,2.16949152542373,0,0,12.288,7.11111111111111,"two","MEC"
24.7741935483871,5.90769230769231,0,0,5.12,0,3.072,3.55555555555556,"two","MEC"
0,4.43076923076923,0,5.42372881355932,0,15.6734693877551,62.976,1.77777777777778,"two","MEC"
0,1.47692307692308,0,5.42372881355932,0,0,0,0,"two","MEC"
0,14.7692307692308,67.2,27.1186440677966,51.2,0,10.752,5.33333333333333,"two","MEC"
6.19354838709677,1.47692307692308,0,1.08474576271186,2.56,0,3.072,0,"two","MEC"
0,0,0,3.25423728813559,0,7.83673469387755,67.584,42.6666666666667,"two","MEC"
0,16.2461538461538,0,0,0,0,0,0,"two","LEC"
0,0,0,0,0,0,9.216,1.77777777777778,"two","MEC"
3.09677419354839,14.7692307692308,21.12,4.33898305084746,7.68,0,1.536,0,"two","LEC"
0,0,0,19.5254237288136,0,7.83673469387755,1.536,0,"two","MEC"
0,1.47692307692308,5.76,5.42372881355932,2.56,0,9.216,1.77777777777778,"two","LEC"
3.09677419354839,0,24.96,9.76271186440678,20.48,7.83673469387755,52.224,64,"two","MEC"
0,0,0,0,0,0,0,26.6666666666667,"two","MEC"
0,0,0,0,0,7.83673469387755,44.544,26.6666666666667,"two","MEC"
0,0,5.76,4.33898305084746,5.12,0,0,0,"two","MEC"
0,0,0,54.2372881355932,0,27.4285714285714,12.288,0,"two","LEC"
0,0,0,3.25423728813559,0,23.5102040816327,49.152,3.55555555555556,"two","MEC"
21.6774193548387,5.90769230769231,36.48,5.42372881355932,23.04,3.91836734693878,6.144,1.77777777777778,"two","LEC"
18.5806451612903,0,13.44,5.42372881355932,15.36,0,24.576,12.4444444444444,"two","MEC"
3.09677419354839,0,3.84,10.8474576271186,7.68,15.6734693877551,79.872,10.6666666666667,"two","MEC"
0,0,0,6.50847457627119,0,31.3469387755102,30.72,0,"two","MEC"
3.09677419354839,8.86153846153846,1.92,0,5.12,0,0,0,"two","MEC"
0,0,0,3.25423728813559,0,7.83673469387755,38.4,21.3333333333333,"two","MEC"
15.4838709677419,10.3384615384615,0,0,0,0,0,0,"two","LEC"
3.09677419354839,16.2461538461538,7.68,2.16949152542373,0,0,0,0,"two","MEC"
24.7741935483871,17.7230769230769,1.92,1.08474576271186,2.56,0,0,0,"two","LEC"
0,0,24.96,31.4576271186441,0,23.5102040816327,9.216,30.2222222222222,"two","MEC"
0,0,0,0,0,0,53.76,0,"two","MEC"
15.4838709677419,8.86153846153846,0,0,0,0,0,0,"two","LEC"
9.29032258064516,5.90769230769231,0,0,0,0,0,0,"two","LEC"
0,0,0,23.864406779661,0,11.7551020408163,35.328,1.77777777777778,"two","MEC"
0,0,0,0,0,3.91836734693878,173.568,26.6666666666667,"two","MEC"
0,0,11.52,4.33898305084746,0,7.83673469387755,43.008,7.11111111111111,"two","MEC"
3.09677419354839,2.95384615384615,1.92,3.25423728813559,0,0,6.144,0,"two","MEC"
0,0,3.84,4.33898305084746,0,47.0204081632653,46.08,16,"two","MEC"
6.19354838709677,2.95384615384615,9.6,8.67796610169492,0,0,1.536,7.11111111111111,"two","MEC"
0,4.43076923076923,17.28,30.3728813559322,0,27.4285714285714,41.472,16,"two","MEC"
0,0,3.84,7.59322033898305,0,3.91836734693878,16.896,8.88888888888889,"two","MEC"
6.19354838709677,2.95384615384615,0,0,0,0,0,0,"two","LEC"
0,0,0,6.50847457627119,2.56,15.6734693877551,12.288,14.2222222222222,"two","MEC"
0,0,0,15.1864406779661,0,7.83673469387755,35.328,0,"two","MEC"
0,4.43076923076923,23.04,4.33898305084746,0,0,12.288,12.4444444444444,"two","MEC"
0,0,0,52.0677966101695,0,129.30612244898,90.624,19.5555555555556,"two","MEC"
18.5806451612903,10.3384615384615,28.8,8.67796610169492,0,0,0,0,"two","LEC"
0,0,0,0,0,0,0,19.5555555555556,"two","MEC"
12.3870967741935,1.47692307692308,0,4.33898305084746,0,0,6.144,19.5555555555556,"two","MEC"
0,0,13.44,3.25423728813559,2.56,7.83673469387755,69.12,3.55555555555556,"two","MEC"
24.7741935483871,4.43076923076923,0,0,0,0,0,0,"two","MEC"
3.09677419354839,0,23.04,14.1016949152542,5.12,7.83673469387755,12.288,1.77777777777778,"two","MEC"
0,0,0,0,0,0,49.152,35.5555555555556,"two","MEC"
0,0,0,1.08474576271186,0,0,32.256,0,"two","MEC"
6.19354838709677,11.8153846153846,26.88,34.7118644067797,0,3.91836734693878,0,0,"two","MEC"
0,0,0,0,0,0,12.288,0,"two","MEC"
0,5.90769230769231,7.68,29.2881355932203,0,0,1.536,0,"two","LEC"
24.7741935483871,5.90769230769231,30.72,48.8135593220339,0,7.83673469387755,33.792,21.3333333333333,"two","MEC"
0,0,0,0,0,0,6.144,14.2222222222222,"two","MEC"
9.29032258064516,0,1.92,4.33898305084746,0,0,0,0,"two","LEC"
0,0,0,0,0,0,3.072,5.33333333333333,"two","MEC"
6.19354838709677,1.47692307692308,1.92,45.5593220338983,0,19.5918367346939,18.432,8.88888888888889,"two","MEC"
3.09677419354839,0,0,0,0,7.83673469387755,10.752,3.55555555555556,"two","MEC"
0,0,0,2.16949152542373,0,43.1020408163265,50.688,12.4444444444444,"two","MEC"
18.5806451612903,1.47692307692308,1.92,0,0,0,0,0,"two","LEC"
30.9677419354839,2.95384615384615,0,1.08474576271186,2.56,0,0,0,"two","LEC"
0,1.47692307692308,0,1.08474576271186,0,0,6.144,1.77777777777778,"two","MEC"
0,0,0,5.42372881355932,0,0,0,0,"two","MEC"
21.6774193548387,10.3384615384615,0,0,0,0,9.216,0,"two","MEC"
0,7.38461538461539,0,2.16949152542373,0,0,0,0,"two","MEC"
0,0,9.6,9.76271186440678,0,11.7551020408163,1.536,8.88888888888889,"two","MEC"
3.09677419354839,0,0,15.1864406779661,0,0,0,0,"two","MEC"
3.09677419354839,2.95384615384615,0,0,0,0,15.36,0,"two","LEC"
0,7.38461538461539,1.92,11.9322033898305,0,39.1836734693878,50.688,3.55555555555556,"two","MEC"
0,0,7.68,4.33898305084746,2.56,7.83673469387755,49.152,32,"two","MEC"
0,0,0,2.16949152542373,0,3.91836734693878,27.648,0,"two","MEC"
12.3870967741935,7.38461538461539,0,0,0,0,1.536,0,"two","MEC"
15.4838709677419,20.6769230769231,3.84,1.08474576271186,0,0,0,0,"two","MEC"
0,4.43076923076923,0,8.67796610169492,0,0,26.112,0,"two","MEC"
